workerID,gender,age,income,language,condition,order,personA,personB,food,totalQuant,eatenQuant,preciseEatenQuant,quantifier,upset,annoyed,angry,disgusted,excited,happy,surprised
14,F,35,8,english,true-all,2,Wendy,Larry,blueberries,100,10,100,all,1,1,0.825,0.65,0,0,0.625
14,F,35,8,english,hyperbolic,3,Bob,Rebecca,strawberries,100,3,35,all,0.625,0.775,0.6,0.5,0.3,0.3,0.2
14,F,35,8,english,true-some,4,Iris,Barbara,M&M's,100,8,86,some,0.3,0.325,0.3,0.175,0.375,0.475,0.525
14,F,35,8,english,hyperbolic,5,Patty,Lena,cookies,10,8,8,all,0.875,0.85,0.825,0.675,0.1,0.225,0.2
14,F,35,8,english,true-some,6,Cathy,Jake,bananas,100,3,36,some,0.325,0.35,0.325,0.4,0.675,0.575,0.525
14,F,35,8,english,hyperbolic,7,Heather,Jane,cookies,10,3,3,all,0.85,1,0.975,0.95,0.15,0.2,0.625
14,F,35,8,english,true-some,8,Yvonne,Stephanie,pies,10,8,8,some,0.9,0.75,0.8,0.55,0.25,0.275,0.55
14,F,35,8,english,literal-some,9,Patrick,Tom,blueberries,10,10,10,some,0.4,0.45,0.425,0.425,0.525,0.5,0.5
14,F,35,8,english,true-all,10,Kathy,Nathan,pies,10,10,10,all,1,0.95,0.75,0.925,0.3,0.25,0.275
14,F,35,8,english,literal-some,11,Tracy,George,pies,100,10,100,some,0.525,0.55,0.45,0.55,0.475,0.5,0.4
14,F,35,8,english,hyperbolic,12,Olga,Grace,blueberries,100,8,89,all,1,0.875,0.875,0.875,0.3,0.375,0.5
15,F,45,10,english,true-all,1,Stephanie,Yvonne,cookies,10,10,10,all,0.75,0.75,0.75,0.75,0.3,0.325,0.575
15,F,45,10,english,hyperbolic,2,Steven,Nathan,bananas,100,3,31,all,0.675,0.7,0.65,0.7,0.375,0.35,0.675
15,F,45,10,english,hyperbolic,3,Robert,Jane,cookies,100,8,83,all,0.6,0.625,0.6,0.625,0.425,0.35,0.725
15,F,45,10,english,hyperbolic,4,Henry,Kathy,cookies,10,8,8,all,0.55,0.6,0.55,0.6,0.4,0.4,0.7
15,F,45,10,english,true-some,5,Oliver,Patty,cookies,100,3,30,some,0.55,0.575,0.525,0.6,0.425,0.4,0.6
15,F,45,10,english,true-some,6,Jake,Diana,cookies,10,8,8,some,0.575,0.6,0.55,0.6,0.425,0.4,0.6
15,F,45,10,english,true-some,7,Cathy,Kevin,strawberries,100,8,80,some,0.55,0.7,0.6,0.575,0.375,0.35,0.65
15,F,45,10,english,literal-some,8,Mary,Lena,pies,100,10,100,some,0.775,0.8,0.825,0.875,0.275,0.25,0.8
15,F,45,10,english,literal-some,9,Heather,Emma,M&M's,10,10,10,some,0.8,0.775,0.75,0.775,0.3,0.275,0.725
15,F,45,10,english,hyperbolic,10,David,Tom,strawberries,10,3,3,all,0.1,0.15,0.1,0.175,0.425,0.425,0.225
15,F,45,10,english,true-all,11,Tracy,Victoria,M&M's,100,10,100,all,0.8,0.825,0.775,0.8,0.225,0.225,0.8
15,F,45,10,english,true-some,12,Olga,Ivan,bananas,10,3,3,some,0.1,0.15,0.1,0.1,0.475,0.5,0.325
16,F,35,8,English,hyperbolic,1,Calvin,Kathy,blueberries,10,8,8,all,0.625,0.75,0.725,0.5,0,0.125,0.725
16,F,35,8,English,true-some,2,Jane,Larry,pies,100,3,33,some,0.35,0.45,0.35,0.35,0.1,0.15,0.775
16,F,35,8,English,hyperbolic,3,Robert,Rebecca,blueberries,10,3,3,all,0.65,0.65,0.65,0.65,0,0,0.65
16,F,35,8,English,true-all,4,Emma,George,M&M's,10,10,10,all,0.775,0.775,0.775,0.675,0,0.025,0.775
16,F,35,8,English,hyperbolic,5,Tracy,Patty,blueberries,100,3,33,all,0.6,0.6,0.6,0.6,0,0,0.6
16,F,35,8,English,true-some,6,Grace,Cathy,cookies,10,8,8,some,0.6,0.725,0.65,0.6,0,0,0.6
16,F,35,8,English,hyperbolic,7,Ivan,Victoria,blueberries,100,8,81,all,0.825,0.875,0.775,0.75,0,0,0.825
16,F,35,8,English,true-some,8,Albert,Diana,bananas,10,3,3,some,0.175,0.175,0.25,0,0.025,0.3,0
16,F,35,8,English,literal-some,9,Bob,Henry,M&M's,100,10,100,some,0.65,0.625,0.625,0.5,0.075,0.1,0.7
16,F,35,8,English,true-some,10,Jake,Oliver,cookies,100,8,89,some,0.325,0.625,0.35,0.2,0.025,0.15,0.6
16,F,35,8,English,true-all,11,Yvonne,Mary,cookies,100,10,100,all,0.775,1,0.8,0.675,0,0.025,1
16,F,35,8,English,literal-some,12,Zack,Tom,cookies,10,10,10,some,0.7,0.6,0.65,0.6,0.3,0.275,0.75
17,F,35,4,English,literal-some,1,Calvin,Kathy,strawberries,100,10,100,some,1,1,1,1,0,0,1
17,F,35,4,English,true-all,2,Wendy,Tom,bananas,10,10,10,all,1,1,1,1,0,0,1
17,F,35,4,English,true-some,3,Nathan,Frank,blueberries,10,3,3,some,0.15,0.225,0.225,0.2,0.25,0.25,0.2
17,F,35,4,English,true-all,4,Olga,Oliver,M&M's,100,10,100,all,1,1,1,1,0,0,1
17,F,35,4,English,true-some,5,Matt,Robert,pies,100,3,30,some,0.475,0.475,0.475,0.5,0.375,0.375,0.5
17,F,35,4,English,hyperbolic,6,Yvonne,Mary,strawberries,100,3,34,all,1,1,1,1,0,0,1
17,F,35,4,English,hyperbolic,7,Patty,Steven,M&M's,100,8,84,all,1,1,1,1,0,0,1
17,F,35,4,English,true-some,8,Ivan,Zack,M&M's,10,8,8,some,0.525,0.575,0.575,0.575,0.25,0.225,0.525
17,F,35,4,English,true-some,9,Tracy,Iris,pies,100,8,81,some,0.575,0.6,0.575,0.575,0.2,0.275,0.55
17,F,35,4,English,hyperbolic,10,Albert,Winston,blueberries,10,8,8,all,1,1,1,1,0,0,1
17,F,35,4,English,hyperbolic,11,Ann,Edward,pies,10,3,3,all,1,1,1,1,0,0,1
17,F,35,4,English,literal-some,12,Patrick,Henry,cookies,10,10,10,some,0.55,0.6,0.55,0.575,0.3,0.3,0.55
18,F,25,4,English,hyperbolic,1,Henry,Bob,bananas,100,8,82,all,0.85,0.225,0.45,0.65,0.45,0.3,0.65
18,F,25,4,English,true-some,2,Tracy,Mary,pies,10,3,3,some,0.7,0.55,0.4,0.55,0.35,0.375,0.275
18,F,25,4,English,true-some,3,Diana,Nancy,M&M's,10,8,8,some,0.325,0.35,0.675,0.7,0.35,0.4,0.625
18,F,25,4,English,hyperbolic,4,Iris,Albert,blueberries,100,3,39,all,0.6,0.675,0.775,0.8,0.125,0.15,0.15
18,F,25,4,English,literal-some,5,Steven,Emma,bananas,100,10,100,some,1,0.975,0.975,1,0.025,0.025,0.025
18,F,25,4,English,true-all,6,Oliver,Kathy,bananas,10,10,10,all,0.975,1,0.975,0.95,0.025,0.05,0.425
18,F,25,4,English,true-all,7,Fiona,Stephanie,bananas,100,10,100,all,0.975,0.75,0.975,0.975,0.2,0.025,0.1
18,F,25,4,English,literal-some,8,Jake,Victoria,bananas,10,10,10,some,0.75,0.325,0.775,0.35,0.275,0.6,0.725
18,F,25,4,English,true-some,9,Matt,Grace,bananas,100,3,38,some,0.275,0.275,0.675,0.575,0.35,0.65,0.275
18,F,25,4,English,hyperbolic,10,Winston,Ann,M&M's,10,3,3,all,0.675,0.375,0.625,0.65,0.725,0.25,0.35
18,F,25,4,English,hyperbolic,11,Patrick,Nathan,cookies,10,8,8,all,0.275,0.75,0.75,0.625,0.275,0.3,0.225
18,F,25,4,English,true-some,12,Calvin,Cathy,blueberries,100,8,84,some,0.225,0.775,0.35,0.65,0.275,0.4,0.725
19,M,35,6,english,true-all,1,Fiona,Oliver,strawberries,10,10,10,all,0.425,0.55,0.4,0.35,0.25,0.25,0.6
19,M,35,6,english,literal-some,2,Iris,Jane,blueberries,10,10,10,some,0.4,0.5,0.3,0.225,0.225,0.225,0.45
19,M,35,6,english,true-all,3,Lena,Diana,pies,100,10,100,all,0.6,0.6,0.6,0.6,0.15,0.15,0.7
19,M,35,6,english,literal-some,4,Tom,Albert,cookies,100,10,100,some,0.625,0.65,0.675,0.55,0.175,0.15,0.725
19,M,35,6,english,hyperbolic,5,Heather,Matt,cookies,100,3,33,all,0.525,0.575,0.525,0.5,0.275,0.25,0.525
19,M,35,6,english,true-some,6,David,Zack,M&M's,10,3,3,some,0.225,0.2,0.25,0.25,0.35,0.425,0.375
19,M,35,6,english,hyperbolic,7,Barbara,Nathan,pies,10,3,3,all,0.25,0.275,0.275,0.325,0.325,0.325,0.4
19,M,35,6,english,true-some,8,Olga,Grace,blueberries,10,8,8,some,0.275,0.2,0.2,0.3,0.35,0.45,0.375
19,M,35,6,english,true-some,9,Nancy,Ann,blueberries,100,8,88,some,0.5,0.55,0.55,0.375,0.4,0.425,0.5
19,M,35,6,english,hyperbolic,10,Calvin,Victoria,blueberries,10,8,8,all,0.45,0.5,0.425,0.325,0.3,0.25,0.375
19,M,35,6,english,true-some,11,Cathy,Steven,blueberries,100,3,33,some,0.3,0.2,0.225,0.225,0.35,0.425,0.375
19,M,35,6,english,hyperbolic,12,Wendy,Patrick,M&M's,100,8,82,all,0.4,0.4,0.45,0.275,0.25,0.275,0.375
20,F,35,8,English,hyperbolic,1,Heather,Tom,strawberries,10,8,8,all,0.6,0.875,0.575,0.5,0.25,0.175,0.5
20,F,35,8,English,true-some,2,Barbara,George,M&M's,10,8,8,some,0.625,0.85,0.6,0.5,0.35,0.2,0.525
20,F,35,8,English,true-some,3,Stephanie,Mary,pies,10,3,3,some,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20,F,35,8,English,hyperbolic,4,Albert,Jane,pies,10,3,3,all,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20,F,35,8,English,literal-some,5,Edward,Iris,M&M's,10,10,10,some,0.575,0.825,0.55,0.5,0.275,0.2,0.575
20,F,35,8,English,true-some,6,Grace,Rebecca,M&M's,100,8,81,some,0.55,0.875,0.625,0.5,0.4,0.2,0.625
20,F,35,8,English,literal-some,7,Henry,Cathy,pies,100,10,100,some,0.675,0.875,0.7,0.5,0.425,0.2,0.7
20,F,35,8,English,hyperbolic,8,Nathan,David,blueberries,100,3,35,all,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20,F,35,8,English,true-all,9,Steven,Lena,M&M's,10,10,10,all,0.75,0.85,0.625,0.5,0.325,0.2,0.55
20,F,35,8,English,true-all,10,Emma,Fiona,cookies,100,10,100,all,0.65,0.9,0.625,0.5,0.4,0.3,0.55
20,F,35,8,English,hyperbolic,11,Kevin,Larry,strawberries,100,8,88,all,0.675,0.775,0.575,0.5,0.35,0.225,0.6
20,F,35,8,English,true-some,12,Patrick,Wendy,M&M's,100,3,30,some,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21,M,25,6,English,true-all,1,Cathy,Ann,strawberries,10,10,10,all,0.85,0.975,0.775,0.975,0.025,0.025,0.975
21,M,25,6,English,true-all,2,David,Grace,bananas,100,10,100,all,0.95,0.95,0.85,0.95,0.025,0,0.975
21,M,25,6,English,true-some,3,Oliver,Winston,M&M's,100,8,87,some,0.725,0.65,0.775,0.5,0,0,0.35
21,M,25,6,English,hyperbolic,4,Frank,Edward,blueberries,100,3,38,all,0.025,0.025,0.025,0.025,0.025,0,0.025
21,M,25,6,English,true-some,5,Bob,Diana,cookies,10,3,3,some,0.025,0.025,0.025,0,0,0.5,0.025
21,M,25,6,English,literal-some,6,Patty,Wendy,M&M's,100,10,100,some,0.5,0.5,0.5,0.5,0,0.025,0.5
21,M,25,6,English,hyperbolic,7,Heather,Larry,strawberries,10,8,8,all,0.975,0.95,0.875,0.95,0.025,0.025,0.95
21,M,25,6,English,true-some,8,Nathan,Olga,M&M's,10,8,8,some,0.275,0.25,0.275,0.25,0.025,0.5,0.25
21,M,25,6,English,true-some,9,Zack,Robert,strawberries,100,3,30,some,0.05,0.025,0.025,0,0.025,0.5,0.025
21,M,25,6,English,literal-some,10,Yvonne,Emma,blueberries,10,10,10,some,0.675,0.65,0.675,0.675,0.025,0.025,0.4
21,M,25,6,English,hyperbolic,11,Steven,Fiona,blueberries,100,8,85,all,0.95,0.95,0.95,0.975,0.05,0.025,0.95
21,M,25,6,English,hyperbolic,12,Albert,Lena,blueberries,10,3,3,all,0.025,0.025,0.025,0.025,0.05,0.5,0
22,F,45,8,English,true-all,1,Victor,Mary,blueberries,100,10,100,all,0.725,1,0.725,1,0,0,1
22,F,45,8,English,true-all,2,Steven,Kathy,cookies,10,10,10,all,1,1,1,1,0,0.175,1
22,F,45,8,English,hyperbolic,3,Olga,Winston,cookies,100,3,34,all,1,1,1,1,0,0,0
22,F,45,8,English,true-some,4,Ivan,David,pies,100,8,81,some,0.225,0.225,0.225,0,0.7,0.725,0
22,F,45,8,English,hyperbolic,5,Patty,Jane,blueberries,10,3,3,all,0.5,0.5,0,0.35,0.5,0.825,0.025
22,F,45,8,English,true-some,6,Diana,Robert,pies,10,3,3,some,0,0,0,0,1,0.975,0
22,F,45,8,English,literal-some,7,Victoria,Edward,M&M's,100,10,100,some,0,0,0,0,0.5,0.5,0.5
22,F,45,8,English,true-some,8,Calvin,Heather,strawberries,100,3,39,some,0,0,0,0,0.5,0.7,0
22,F,45,8,English,literal-some,9,Oliver,Zack,blueberries,10,10,10,some,0,0,0,0,0.5,0.5,0.5
22,F,45,8,English,hyperbolic,10,Emma,Nathan,bananas,10,8,8,all,0.2,0.7,0,0.875,0.05,0.225,0.5
22,F,45,8,English,hyperbolic,11,Bob,Tracy,pies,100,8,82,all,0.5,0.5,0.725,0.5,0.5,0.5,0.5
22,F,45,8,English,true-some,12,Kevin,Fiona,M&M's,10,8,8,some,0,0,0,0,0.5,0.5,0.5
23,M,25,4,English,true-all,1,Matt,Oliver,M&M's,100,10,100,all,1,1,1,1,0,0,1
23,M,25,4,English,hyperbolic,2,Patrick,Grace,strawberries,100,8,80,all,1,1,1,1,0,0,1
23,M,25,4,English,true-some,3,George,Larry,bananas,100,3,36,some,0,0,0,0,1,1,0
23,M,25,4,English,true-some,4,David,Zack,pies,10,8,8,some,1,1,1,1,0,0,1
23,M,25,4,English,true-some,5,Bob,Heather,bananas,100,8,80,some,1,1,1,1,0,0,1
23,M,25,4,English,true-some,6,Kevin,Henry,bananas,10,3,3,some,0,0,0,0,1,1,0
23,M,25,4,English,true-all,7,Rebecca,Yvonne,blueberries,10,10,10,all,1,1,1,1,0,0,1
23,M,25,4,English,literal-some,8,Tom,Stephanie,blueberries,100,10,100,some,0,0,0,0,1,1,0
23,M,25,4,English,hyperbolic,9,Cathy,Patty,cookies,100,3,38,all,1,1,1,1,0,0,1
23,M,25,4,English,literal-some,10,Ivan,Mary,M&M's,10,10,10,some,0,0,0,0,1,1,0
23,M,25,4,English,hyperbolic,11,Nathan,Robert,cookies,10,8,8,all,1,1,1,1,0,0,1
23,M,25,4,English,hyperbolic,12,Victor,Winston,M&M's,10,3,3,all,0,0,0,0,1,1,0
24,F,25,8,English,true-some,1,Stephanie,Ann,M&M's,10,8,8,some,0.725,0.6,0.65,0.675,0.525,0.375,0.725
24,F,25,8,English,true-some,2,Jake,David,blueberries,10,3,3,some,0.325,0.4,0.35,0.35,0.575,0.65,0.6
24,F,25,8,English,true-some,3,Robert,Olga,strawberries,100,3,31,some,0.4,0.4,0.325,0.4,0.55,0.6,0.6
24,F,25,8,English,true-all,4,Fiona,Kevin,M&M's,10,10,10,all,0.625,0.725,0.725,0.65,0.55,0.35,0.575
24,F,25,8,English,hyperbolic,5,Henry,Jane,M&M's,100,3,30,all,0.7,0.85,0.875,0.8,0.625,0.2,0.65
24,F,25,8,English,hyperbolic,6,Oliver,Yvonne,pies,100,8,84,all,0.675,0.825,0.775,0.875,0.675,0.35,0.775
24,F,25,8,English,true-some,7,Tracy,Bob,M&M's,100,8,80,some,0.35,0.35,0.4,0.375,0.65,0.55,0.725
24,F,25,8,English,true-all,8,Heather,Rebecca,blueberries,100,10,100,all,0.75,0.75,0.775,0.7,0.4,0.25,0.675
24,F,25,8,English,literal-some,9,Edward,Kathy,strawberries,100,10,100,some,0.45,0.5,0.45,0.425,0.55,0.5,0.825
24,F,25,8,English,literal-some,10,Patrick,Mary,blueberries,10,10,10,some,0.45,0.425,0.4,0.45,0.525,0.575,0.525
24,F,25,8,English,hyperbolic,11,Winston,Patty,bananas,10,8,8,all,0.675,0.75,0.725,0.7,0.575,0.325,0.7
24,F,25,8,English,hyperbolic,12,Albert,Calvin,blueberries,10,3,3,all,0.85,0.875,0.775,0.7,0.625,0.25,0.75
25,F,45,0,English,hyperbolic,1,Henry,Calvin,bananas,10,8,8,all,0.75,1,1,0.6,0,0,0.525
25,F,45,0,English,literal-some,2,Lena,Tom,cookies,10,10,10,some,0.45,0.225,0.375,0.125,0.525,0.75,0.525
25,F,45,0,English,true-some,3,Larry,Victoria,pies,100,3,39,some,0.4,0.375,0.625,0.25,0.65,0.6,0.525
25,F,45,0,English,hyperbolic,4,Kevin,Grace,blueberries,100,8,85,all,0.8,1,0.75,0.625,0.25,0.2,0.125
25,F,45,0,English,literal-some,5,Matt,Yvonne,cookies,100,10,100,some,0.175,0.3,0.175,0.2,0.3,0.8,0.3
25,F,45,0,English,true-some,6,Edward,Jane,pies,10,8,8,some,0.25,0.25,0.2,0.275,0.625,0.7,0.575
25,F,45,0,English,hyperbolic,7,Iris,Zack,pies,10,3,3,all,0.95,0.875,0.85,0.7,0.15,0.125,0.675
25,F,45,0,English,hyperbolic,8,Tracy,Emma,strawberries,100,3,39,all,0.8,0.725,0.8,0.75,0.8,0.15,0.6
25,F,45,0,English,true-all,9,Patrick,Victor,blueberries,10,10,10,all,0.625,0.775,0.775,0.775,0.75,0.325,0.65
25,F,45,0,English,true-some,10,Nathan,Diana,M&M's,100,8,81,some,0.275,0.2,0.3,0.2,0.475,0.775,0.35
25,F,45,0,English,true-some,11,Fiona,Jake,bananas,10,3,3,some,0.25,0.1,0.125,0.275,0.2,0.725,0.675
25,F,45,0,English,true-all,12,Ivan,Ann,blueberries,100,10,100,all,0.85,0.8,1,0.75,0.525,0.075,0.65
26,M,65,4,English,true-some,1,Robert,Zack,bananas,100,8,89,some,0.825,0.875,0.9,0.875,0.025,0.075,0.95
26,M,65,4,English,literal-some,2,Ann,Oliver,pies,10,10,10,some,1,1,1,1,0,0,1
26,M,65,4,English,hyperbolic,3,Bob,Victoria,pies,100,8,88,all,0.725,0.85,0.825,0.775,0.15,0.125,1
26,M,65,4,English,true-some,4,Winston,Victor,bananas,100,3,30,some,0.45,0.5,0.425,0.45,0.3,0.45,0.575
26,M,65,4,English,literal-some,5,David,Kevin,bananas,100,10,100,some,0.5,0.425,0.425,0.5,0.75,0.45,0.625
26,M,65,4,English,true-some,6,Edward,Larry,cookies,10,3,3,some,0.15,0.175,0.15,0.15,0.725,0.775,0.575
26,M,65,4,English,true-all,7,Ivan,Mary,cookies,100,10,100,all,0.85,0.775,0.8,0.825,0.6,0.025,0.975
26,M,65,4,English,hyperbolic,8,Barbara,Kathy,blueberries,100,3,38,all,0.925,0.925,0.925,0.875,0.6,0.075,0.775
26,M,65,4,English,true-all,9,Calvin,Emma,M&M's,10,10,10,all,0.45,0.475,0.475,0.5,0.475,0.5,0.5
26,M,65,4,English,true-some,10,Matt,Lena,cookies,10,8,8,some,0.4,0.4,0.4,0.25,0.8,0.55,0.5
26,M,65,4,English,hyperbolic,11,Nancy,Heather,pies,10,8,8,all,0.9,0.85,0.9,0.9,0.4,0.15,0.8
26,M,65,4,English,hyperbolic,12,Jane,Stephanie,M&M's,10,3,3,all,0.55,0.55,0.6,0.525,0.65,0.5,0.35
27,F,45,4,english,hyperbolic,1,Emma,Steven,blueberries,100,3,31,all,0.675,0.5,0.5,0.5,0.5,0.35,0.5
27,F,45,4,english,true-all,2,Wendy,Jane,bananas,10,10,10,all,0.75,0.75,0.5,0.675,0.5,0.225,0.5
27,F,45,4,english,literal-some,3,Victoria,Edward,cookies,10,10,10,some,0.5,0.5,0.325,0.3,0.5,0.3,0.5
27,F,45,4,english,hyperbolic,4,Bob,Victor,pies,10,3,3,all,0.5,0.5,0.425,0.5,0.5,0.3,0.5
27,F,45,4,english,true-some,5,Patty,Larry,cookies,10,3,3,some,0.25,0.275,0.3,0.225,0.325,0.5,0.5
27,F,45,4,english,true-all,6,Albert,Nancy,pies,100,10,100,all,0.5,0.625,0.65,0.5,0.5,0.3,0.65
27,F,45,4,english,hyperbolic,7,Barbara,Yvonne,strawberries,100,8,89,all,0.6,0.55,0.525,0.575,0.55,0.25,0.575
27,F,45,4,english,true-some,8,Patrick,Ann,cookies,100,8,86,some,0.575,0.575,0.425,0.4,0.55,0.375,0.55
