workerID,gender,age,income,language,condition,order,personA,personB,food,totalQuant,eatenQuant,preciseEatenQuant,quantifier,upset,annoyed,angry,disgusted,excited,happy,surprised
27,F,45,4,english,true-some,9,Iris,Calvin,bananas,10,8,8,some,0.5,0.5,0.5,0.5,0.275,0.325,0.275
27,F,45,4,english,literal-some,10,Rebecca,George,M&M's,100,10,100,some,0.3,0.375,0.375,0.35,0.375,0.5,0.375
27,F,45,4,english,true-some,11,Heather,Stephanie,bananas,100,3,36,some,0.3,0.25,0.3,0.25,0.5,0.5,0.25
27,F,45,4,english,hyperbolic,12,Lena,Olga,pies,10,8,8,all,0.625,0.6,0.625,0.5,0.5,0.375,0.6
28,F,25,4,english,hyperbolic,1,Fiona,Nancy,M&M's,10,8,8,all,1,0.725,1,0.6,0,0,0
28,F,25,4,english,hyperbolic,2,Mary,Iris,pies,100,3,39,all,0,0,0,0.625,0,0,0
28,F,25,4,english,hyperbolic,3,Patrick,Jane,blueberries,10,3,3,all,0.85,0,1,0.65,0,0,0
28,F,25,4,english,true-all,4,Frank,Oliver,M&M's,100,10,100,all,0.55,0.55,0,0,0,0,0
28,F,25,4,english,hyperbolic,5,Heather,Zack,strawberries,100,8,81,all,1,0.825,1,0.775,0,0,0
28,F,25,4,english,literal-some,6,Kathy,Robert,cookies,100,10,100,some,1,1,0.975,1,0,0,0
28,F,25,4,english,true-some,7,Victoria,David,M&M's,10,8,8,some,1,0.775,1,0.75,0,0,0.7
28,F,25,4,english,true-some,8,Nathan,Edward,bananas,100,3,34,some,0.75,1,0.7,0.75,0,0,0.15
28,F,25,4,english,literal-some,9,Tom,Larry,M&M's,10,10,10,some,1,1,1,0.925,0.075,0,0
28,F,25,4,english,true-some,10,Wendy,Winston,bananas,10,3,3,some,0.575,0,0.525,0.525,0.625,0,0.675
28,F,25,4,english,true-all,11,Cathy,Calvin,bananas,10,10,10,all,1,1,1,1,0,0,0.65
28,F,25,4,english,true-some,12,Matt,Kevin,blueberries,100,8,83,some,0.375,0.15,0.375,0.4,0.6,0.375,0.575
29,F,25,4,english,true-some,1,Albert,Barbara,cookies,10,8,8,some,0.85,0.925,0.85,0.65,0.15,0.225,0.95
29,F,25,4,english,hyperbolic,2,Steven,Winston,strawberries,100,3,34,all,0.75,0.875,0.65,0.65,0.25,0.4,0.6
29,F,25,4,english,true-some,3,Iris,Victoria,M&M's,100,3,31,some,0.55,0.55,0.425,0.425,0.45,0.45,0.625
29,F,25,4,english,literal-some,4,Tracy,Oliver,cookies,10,10,10,some,0.85,0.85,0.85,0.725,0.225,0.325,0.675
29,F,25,4,english,true-some,5,Jake,Nathan,M&M's,10,3,3,some,0.35,0.45,0.45,0.35,0.45,0.575,0.525
29,F,25,4,english,true-all,6,Mary,George,pies,10,10,10,all,0.875,0.875,0.95,0.85,0.175,0.25,0.8
29,F,25,4,english,hyperbolic,7,Patty,Calvin,cookies,10,3,3,all,0.575,0.625,0.575,0.55,0.45,0.4,0.575
29,F,25,4,english,true-all,8,Stephanie,Yvonne,strawberries,100,10,100,all,0.875,0.975,0.9,0.875,0.25,0.4,0.675
29,F,25,4,english,true-some,9,Robert,Frank,strawberries,100,8,86,some,0.8,0.85,0.7,0.65,0.375,0.425,0.4
29,F,25,4,english,literal-some,10,Kathy,Kevin,pies,100,10,100,some,0.775,0.75,0.825,0.675,0.325,0.375,0.6
29,F,25,4,english,hyperbolic,11,Zack,Diana,pies,10,8,8,all,0.775,0.75,0.725,0.65,0.35,0.425,0.4
29,F,25,4,english,hyperbolic,12,Olga,Edward,blueberries,100,8,84,all,0.625,0.725,0.775,0.625,0.425,0.35,0.6
30,M,35,10,English,true-all,1,David,Mary,cookies,100,10,100,all,0.675,0.75,0.675,0.675,0.225,0.3,0.6
30,M,35,10,English,true-all,2,Lena,Kathy,bananas,10,10,10,all,0.625,0.725,0.575,0.675,0.4,0.35,0.525
30,M,35,10,English,literal-some,3,Rebecca,Nathan,M&M's,10,10,10,some,0.55,0.425,0.45,0.425,0.525,0.6,0.575
30,M,35,10,English,hyperbolic,4,Oliver,Robert,cookies,10,3,3,all,0.6,0.6,0.625,0.55,0.475,0.45,0.55
30,M,35,10,English,hyperbolic,5,Kevin,Calvin,blueberries,100,3,37,all,0.575,0.7,0.575,0.625,0.45,0.45,0.55
30,M,35,10,English,true-some,6,Bob,Ann,bananas,100,8,82,some,0.35,0.325,0.375,0.3,0.55,0.6,0.55
30,M,35,10,English,hyperbolic,7,Patty,Heather,blueberries,10,8,8,all,0.625,0.6,0.6,0.55,0.45,0.35,0.525
30,M,35,10,English,true-some,8,Zack,Ivan,strawberries,10,8,8,some,0.425,0.4,0.35,0.425,0.575,0.725,0.425
30,M,35,10,English,true-some,9,Winston,Olga,strawberries,100,3,38,some,0.325,0.375,0.4,0.325,0.525,0.65,0.5
30,M,35,10,English,hyperbolic,10,Iris,Wendy,pies,100,8,87,all,0.575,0.65,0.55,0.575,0.45,0.35,0.425
30,M,35,10,English,literal-some,11,Jane,Matt,bananas,100,10,100,some,0.275,0.375,0.375,0.4,0.55,0.7,0.6
30,M,35,10,English,true-some,12,Victoria,Victor,bananas,10,3,3,some,0.25,0.15,0.225,0.275,0.525,0.75,0.525
31,F,45,4,English,true-some,1,Kathy,Larry,M&M's,100,3,31,some,0.35,0.625,0.325,0.325,0.325,0.4,0.825
31,F,45,4,English,true-some,2,Kevin,Patrick,cookies,10,8,8,some,0.75,1,0.875,0.8,0.05,0.05,0.175
31,F,45,4,English,true-some,3,Grace,Mary,pies,10,3,3,some,0.65,0.65,0.5,0.55,0.3,0.2,0.575
31,F,45,4,English,literal-some,4,Edward,David,blueberries,100,10,100,some,0.975,1,1,1,0,0,0
31,F,45,4,English,literal-some,5,Winston,Wendy,pies,10,10,10,some,1,1,1,1,0,0,0.725
31,F,45,4,English,true-all,6,Jake,Nancy,cookies,10,10,10,all,1,1,1,1,0,0,0.725
31,F,45,4,English,true-some,7,Emma,Ivan,blueberries,100,8,84,some,0.625,0.875,0.65,0.625,0.1,0,0.6
31,F,45,4,English,hyperbolic,8,Henry,Patty,M&M's,100,3,34,all,0.55,0.725,0.6,0.525,0,0,0.6
31,F,45,4,English,hyperbolic,9,Albert,Calvin,pies,10,8,8,all,1,1,0.625,0.6,0,0,0.675
31,F,45,4,English,hyperbolic,10,Tracy,Bob,M&M's,100,8,87,all,1,1,1,1,0,0,0.575
31,F,45,4,English,true-all,11,Zack,Tom,M&M's,100,10,100,all,1,1,1,1,0,0,0.575
31,F,45,4,English,hyperbolic,12,Fiona,Lena,cookies,10,3,3,all,0.275,0.4,0.4,0.275,0.4,0.675,0.675
32,F,65,6,English,true-some,1,Edward,Mary,blueberries,10,3,3,some,0.05,0.075,0.05,0.075,0.25,0.625,0.5
32,F,65,6,English,literal-some,2,Heather,Fiona,cookies,100,10,100,some,0.825,0.85,0.625,0.9,0.15,0.175,0.9
32,F,65,6,English,true-some,3,Jane,Emma,pies,100,8,81,some,0.575,0.575,0.575,0.95,0.275,0.125,0.975
32,F,65,6,English,hyperbolic,4,Barbara,Wendy,cookies,100,8,83,all,0.6,0.9,0.8,0.825,0.375,0.15,0.9
32,F,65,6,English,true-all,5,Bob,Kevin,pies,100,10,100,all,0.925,0.775,0.75,0.95,0.125,0.125,0.925
32,F,65,6,English,true-some,6,Patrick,Oliver,strawberries,100,3,39,some,0.175,0.175,0.15,0.15,0.575,0.65,0.225
32,F,65,6,English,literal-some,7,Victor,Stephanie,bananas,10,10,10,some,0.675,0.65,0.425,0.825,0.1,0.1,0.975
32,F,65,6,English,true-all,8,Nancy,Diana,blueberries,10,10,10,all,0.1,0.1,0.125,0.1,0.1,0.1,0.1
32,F,65,6,English,hyperbolic,9,Steven,Frank,pies,10,8,8,all,0.625,0.575,0.675,0.8,0.125,0.125,0.4
32,F,65,6,English,hyperbolic,10,Winston,Victoria,bananas,10,3,3,all,0.125,0.1,0.125,0.15,0.125,0.15,0.575
32,F,65,6,English,true-some,11,Robert,Calvin,blueberries,10,8,8,some,0.075,0.075,0.075,0.1,0.075,0.05,0.05
32,F,65,6,English,hyperbolic,12,Tom,Iris,M&M's,100,3,32,all,0.1,0.1,0.1,0.1,0.1,0.075,0.15
33,M,55,4,English,true-some,1,Tom,Matt,pies,10,3,3,some,0.35,0.225,0.35,0.55,0.85,0.775,0.625
33,M,55,4,English,true-all,2,Oliver,Jake,strawberries,100,10,100,all,0.15,0.175,0.15,0.4,0.425,0.75,0.325
33,M,55,4,English,true-some,3,George,Nathan,bananas,100,3,31,some,0.55,0.325,0.575,0.325,0.425,0.7,0.225
33,M,55,4,English,true-some,4,Kevin,Olga,strawberries,10,8,8,some,0.45,0.425,0.35,0.3,0.425,0.4,0.6
33,M,55,4,English,literal-some,5,Emma,Winston,strawberries,100,10,100,some,0.4,0.25,0.3,0.225,0.325,0.4,0.4
33,M,55,4,English,hyperbolic,6,Victor,Grace,pies,10,3,3,all,0.725,0.775,0.8,0.8,0.6,0.325,0.6
33,M,55,4,English,hyperbolic,7,Diana,Frank,pies,100,8,89,all,0.825,0.8,0.825,0.75,0.625,0.275,0.7
33,M,55,4,English,true-some,8,David,Wendy,M&M's,100,8,88,some,0.575,0.525,0.55,0.55,0.4,0.45,0.375
33,M,55,4,English,literal-some,9,Tracy,Lena,bananas,10,10,10,some,0.425,0.375,0.375,0.375,0.425,0.325,0.425
33,M,55,4,English,hyperbolic,10,Ann,Patrick,blueberries,100,3,34,all,0.7,0.675,0.575,0.6,0.55,0.375,0.55
33,M,55,4,English,hyperbolic,11,Stephanie,Calvin,bananas,10,8,8,all,0.75,0.7,0.65,0.575,0.575,0.35,0.65
33,M,55,4,English,true-all,12,Yvonne,Bob,cookies,10,10,10,all,0.725,0.725,0.725,0.65,0.575,0.325,0.55
34,F,35,6,english,true-all,1,Iris,Diana,M&M's,10,10,10,all,0.7,0.6,0.625,0.625,0.175,0.15,0.625
34,F,35,6,english,true-some,2,Olga,Victoria,bananas,100,3,30,some,0.55,0.425,0.225,0.225,0.2,0.175,0.6
34,F,35,6,english,hyperbolic,3,Barbara,Steven,blueberries,100,3,33,all,0.45,0.625,0.5,0.15,0.2,0.125,0.6
34,F,35,6,english,literal-some,4,Tracy,Patrick,bananas,100,10,100,some,0.325,0.325,0.375,0.6,0.625,0.175,0.7
34,F,35,6,english,hyperbolic,5,Patty,Zack,blueberries,10,3,3,all,0.225,0.625,0.425,0.375,0.15,0.325,0.325
34,F,35,6,english,hyperbolic,6,Edward,Jane,cookies,100,8,82,all,0.625,0.4,0.5,0.425,0.15,0.15,0.55
34,F,35,6,english,true-some,7,Mary,Albert,M&M's,10,3,3,some,0.15,0.2,0.175,0.15,0.3,0.325,0.5
34,F,35,6,english,true-some,8,Oliver,Lena,bananas,10,8,8,some,0.35,0.55,0.425,0.35,0.125,0.125,0.5
34,F,35,6,english,true-some,9,Nancy,Yvonne,bananas,100,8,86,some,0.2,0.525,0.4,0.4,0.1,0.1,0.35
34,F,35,6,english,true-all,10,Wendy,Grace,pies,100,10,100,all,0.75,0.825,0.85,0.7,0.15,0.25,0.75
34,F,35,6,english,literal-some,11,David,Fiona,M&M's,10,10,10,some,0.6,0.575,0.425,0.5,0.125,0.225,0.625
34,F,35,6,english,hyperbolic,12,Larry,Cathy,M&M's,10,8,8,all,0.45,0.6,0.6,0.425,0.15,0.125,0.6
35,M,25,4,English,hyperbolic,1,Cathy,Bob,strawberries,100,8,80,all,0.675,0.725,0.7,0.65,0.275,0.225,0.7
35,M,25,4,English,true-some,2,Calvin,Steven,strawberries,10,8,8,some,0.625,0.7,0.7,0.65,0.15,0.125,0.6
35,M,25,4,English,hyperbolic,3,Winston,Oliver,pies,10,3,3,all,0.575,0.55,0.55,0.6,0.175,0.2,0.85
35,M,25,4,English,hyperbolic,4,Jane,Tom,blueberries,10,8,8,all,0.2,0.1,0.175,0.1,0.55,0.55,0.325
35,M,25,4,English,literal-some,5,Ann,Mary,strawberries,10,10,10,some,0.725,0.8,0.925,0.525,0.225,0.25,0.8
35,M,25,4,English,true-all,6,Patty,Nancy,cookies,100,10,100,all,0.925,0.925,0.925,0.9,0.2,0.075,0.9
35,M,25,4,English,literal-some,7,David,Yvonne,bananas,100,10,100,some,0.825,0.775,0.875,0.875,0.25,0.1,0.6
35,M,25,4,English,true-some,8,Rebecca,Olga,bananas,10,3,3,some,0.375,0.425,0.225,0.2,0.375,0.55,0.45
35,M,25,4,English,true-some,9,Jake,Kevin,blueberries,100,3,37,some,0.15,0.225,0.15,0.05,0.55,0.575,0.225
35,M,25,4,English,true-some,10,Albert,Zack,cookies,100,8,89,some,0.8,0.675,0.7,0.7,0.2,0.225,0.75
35,M,25,4,English,hyperbolic,11,Heather,Frank,blueberries,100,3,36,all,0.225,0.175,0.275,0.175,0.625,0.625,0.3
35,M,25,4,English,true-all,12,Victor,Henry,bananas,10,10,10,all,0.6,0.65,0.575,0.4,0.225,0.225,0.55
36,F,35,10,English,hyperbolic,1,Diana,Frank,blueberries,100,3,38,all,0.85,0.775,0.85,0.825,0.075,0.075,0.65
36,F,35,10,English,true-some,2,Ivan,Tracy,M&M's,10,3,3,some,0.025,0,0.025,0.025,0.6,0.875,0.6
36,F,35,10,English,true-some,3,Albert,Matt,pies,100,8,86,some,0.85,0.85,0.7,0.85,0.575,0,0.65
36,F,35,10,English,hyperbolic,4,Emma,Rebecca,blueberries,10,3,3,all,0.025,0.025,0,0.025,0.55,0.675,0.025
36,F,35,10,English,hyperbolic,5,George,Oliver,M&M's,100,8,88,all,0.8,0.925,0.8,0.925,0.65,0.025,0.725
36,F,35,10,English,true-some,6,Olga,Kevin,blueberries,10,8,8,some,0.875,0.85,0.9,0.95,0.825,0.15,0.875
36,F,35,10,English,literal-some,7,Calvin,Iris,cookies,10,10,10,some,0.9,0.925,0.925,0.875,0.1,0.05,0.725
36,F,35,10,English,true-all,8,Edward,Steven,bananas,100,10,100,all,1,0.975,0.975,0.975,0.7,0,0.775
36,F,35,10,English,true-all,9,Grace,Larry,bananas,10,10,10,all,0.975,1,0.975,0.975,0.625,0.025,0.8
36,F,35,10,English,hyperbolic,10,Ann,Kathy,pies,10,8,8,all,0.95,0.95,0.925,0.95,0.55,0,0.6
36,F,35,10,English,literal-some,11,Jane,Cathy,cookies,100,10,100,some,0.975,0.975,0.975,0.975,0.55,0,0.975
36,F,35,10,English,true-some,12,Jake,Wendy,blueberries,100,3,32,some,0.025,0.025,0,0.025,0.575,0.725,0.6
37,F,35,10,English,literal-some,1,Grace,Oliver,cookies,100,10,100,some,0.825,1,0.6,0.875,0.025,0.1,1
37,F,35,10,English,hyperbolic,2,Ivan,Albert,pies,100,3,31,all,0.8,1,0.775,1,0.025,0,1
37,F,35,10,English,true-some,3,Olga,Wendy,pies,10,3,3,some,0,0,0,0,0.725,0.8,0.3
37,F,35,10,English,true-some,4,Heather,Jane,bananas,100,8,81,some,0,0,0,0,0.25,0.25,0.125
37,F,35,10,English,true-all,5,Barbara,Lena,cookies,100,10,100,all,1,1,1,1,0,0,1
37,F,35,10,English,hyperbolic,6,Nathan,Tom,cookies,10,3,3,all,0.2,0.5,0.2,0.5,0,0,0.5
37,F,35,10,English,hyperbolic,7,Victoria,Winston,M&M's,100,8,82,all,0.175,0.175,0.175,0.5,0.05,0,0.5
37,F,35,10,English,true-some,8,Zack,Fiona,bananas,100,3,34,some,0,0,0.025,0.025,0.725,0.725,1
37,F,35,10,English,literal-some,9,Mary,Nancy,cookies,10,10,10,some,0.025,0,0.025,0.025,0.2,0.2,1
37,F,35,10,English,true-some,10,Rebecca,Diana,cookies,10,8,8,some,0,0,0,0,0.8,0.8,1
37,F,35,10,English,hyperbolic,11,Frank,Larry,pies,10,8,8,all,0.3,0.7,0.275,0.3,0.25,0.025,1
37,F,35,10,English,true-all,12,Cathy,Yvonne,cookies,10,10,10,all,0.825,0.825,0.625,0.75,0.1,0,1
38,F,45,4,English,literal-some,1,Barbara,Cathy,bananas,10,10,10,some,0.3,0.5,0.275,0.025,0.025,0.575,0.575
38,F,45,4,English,true-some,2,Victoria,Zack,strawberries,10,3,3,some,0.025,0.025,0,0.675,0,0.75,0.025
38,F,45,4,English,hyperbolic,3,Grace,Nathan,bananas,10,3,3,all,0.725,0.775,0.5,0.6,0.025,0.025,0.6
38,F,45,4,English,true-some,4,Fiona,Patrick,strawberries,100,3,37,some,0.025,0.025,0,0.025,0.3,0.575,0.35
38,F,45,4,English,hyperbolic,5,Ivan,Calvin,pies,100,3,31,all,0.575,0.775,0.3,0.425,0.075,0.075,0.625
38,F,45,4,English,true-some,6,Kathy,Nancy,bananas,10,8,8,some,0.225,0.625,0.15,0.15,0.15,0.15,0.4
38,F,45,4,English,hyperbolic,7,Tracy,Mary,strawberries,10,8,8,all,0.6,0.875,0.4,0.125,0.05,0.1,0.65
38,F,45,4,English,true-all,8,Henry,Victor,bananas,100,10,100,all,0.875,0.975,0.6,0.675,0.025,0,0.85
38,F,45,4,English,true-some,9,Diana,Robert,blueberries,100,8,85,some,0.45,0.5,0.225,0.35,0.275,0.1,0.65
38,F,45,4,English,literal-some,10,Winston,Heather,blueberries,100,10,100,some,0.675,0.75,0.225,0.375,0.15,0.2,0.075
38,F,45,4,English,true-all,11,Matt,Lena,blueberries,10,10,10,all,0.75,0.975,0.6,0.575,0.05,0,0.55
38,F,45,4,English,hyperbolic,12,Patty,Tom,strawberries,100,8,82,all,0.65,0.65,0.65,0.65,0.025,0.025,0.65
39,F,35,4,english,true-some,1,Emma,Kathy,strawberries,10,8,8,some,0.4,0.2,0.275,0.375,0.3,0.1,0.15
39,F,35,4,english,true-some,2,Wendy,Cathy,M&M's,100,3,32,some,0.85,0.75,0.675,0.55,0.625,0.775,0.65
39,F,35,4,english,true-all,3,Ann,Frank,pies,100,10,100,all,0.675,0.375,0.7,0.625,0.675,0.8,0.575
39,F,35,4,english,true-all,4,Calvin,Diana,strawberries,10,10,10,all,0.425,0.3,0.65,0.35,0.425,0.225,0.4
39,F,35,4,english,literal-some,5,Heather,Barbara,strawberries,100,10,100,some,0.4,0.35,0.325,0.275,0.4,0.65,0.2
39,F,35,4,english,hyperbolic,6,Matt,Edward,blueberries,10,8,8,all,0.575,0.4,0.6,0.65,0.275,0.375,0.725
39,F,35,4,english,true-some,7,Lena,Patrick,pies,10,3,3,some,0.2,0.4,0.3,0.3,0.35,0.4,0.65
39,F,35,4,english,true-some,8,Bob,Robert,pies,100,8,85,some,0.6,0.225,0.775,0.35,0.4,0.625,0.6
39,F,35,4,english,hyperbolic,9,Nathan,David,cookies,10,3,3,all,0.6,0.725,0.425,0.425,0.625,0.3,0.325
39,F,35,4,english,hyperbolic,10,Patty,Olga,blueberries,100,8,81,all,0.4,0.7,0.7,0.6,0.425,0.575,0.3
39,F,35,4,english,hyperbolic,11,Larry,Grace,bananas,100,3,31,all,0.6,0.4,0.275,0.375,0.175,0.4,0.325
39,F,35,4,english,literal-some,12,Ivan,Jake,pies,10,10,10,some,0.375,0.325,0.375,0.25,0.225,0.375,0.625
40,M,25,8,English,hyperbolic,1,Olga,Barbara,strawberries,100,8,87,all,0.725,0.775,0.6,0.65,0.15,0.075,0.8
40,M,25,8,English,true-some,2,Steven,Cathy,strawberries,10,8,8,some,0.325,0.6,0.6,0.6,0.25,0.65,0.65
40,M,25,8,English,hyperbolic,3,Ann,Nancy,blueberries,100,3,34,all,0.725,0.875,0.75,0.7,0.2,0.125,0.625
40,M,25,8,English,hyperbolic,4,Jake,Iris,strawberries,10,8,8,all,0.8,0.85,0.8,0.575,0.25,0.15,0.6
40,M,25,8,English,literal-some,5,Patrick,David,cookies,100,10,100,some,0.875,0.9,0.9,0.675,0.1,0.175,0.7
40,M,25,8,English,true-some,6,Kevin,Wendy,cookies,100,3,33,some,0.375,0.375,0.375,0.425,0.6,0.7,0.6
40,M,25,8,English,hyperbolic,7,Tom,Victoria,bananas,10,3,3,all,0.65,0.65,0.65,0.4,0.2,0.2,0.6
40,M,25,8,English,true-all,8,Nathan,Jane,blueberries,100,10,100,all,0.85,0.85,0.85,0.65,0.2,0.175,0.65
40,M,25,8,English,true-some,9,Heather,Tracy,M&M's,10,3,3,some,0.4,0.375,0.375,0.375,0.6,0.65,0.3
40,M,25,8,English,true-all,10,Kathy,Calvin,blueberries,10,10,10,all,0.775,0.825,0.8,0.6,0.3,0.325,0.65
40,M,25,8,English,literal-some,11,Winston,Rebecca,M&M's,10,10,10,some,0.7,0.7,0.8,0.55,0.15,0.15,0.575
40,M,25,8,English,true-some,12,Grace,Ivan,strawberries,100,8,83,some,0.7,0.6,0.675,0.4,0.4,0.425,0.625
