workerID,gender,age,income,language,order,personA,personB,food,totalQuant,eatenQuant,quantifier,upset,happy,surprised,neutral
20,M,35,6,English,9,Kevin,Lena,cookies,10,1,some,0.225,0.275,0.3,0.75
20,M,35,6,English,10,Jake,Larry,M&M's,10,7,all,0.725,0.275,0.575,0.225
20,M,35,6,English,11,Nathan,Fiona,pies,10,2,all,0.85,0.175,0.425,0.175
21,F,45,8,English,1,Larry,Nathan,pies,10,0,none,0.625,0.25,0.8,0.3
21,F,45,8,English,2,Ivan,Olga,M&M's,10,9,some,0.2,0.625,0.675,0.075
21,F,45,8,English,3,Tracy,Lena,M&M's,10,2,some,0.275,0.7,0.775,0.075
21,F,45,8,English,4,Kathy,Rebecca,M&M's,10,4,some,0.375,0.65,0.725,0.125
21,F,45,8,English,5,Patrick,Patty,M&M's,10,3,all,0.575,0.575,0.875,0.225
21,F,45,8,English,6,Ann,Victor,M&M's,10,8,all,0.575,0.425,0.825,0.2
21,F,45,8,English,7,Robert,Kevin,cookies,10,4,some,0.575,0.625,0.725,0.15
21,F,45,8,English,8,Edward,Cathy,pies,10,5,all,0.6,0.4,0.825,0.175
21,F,45,8,English,9,Jake,Grace,cookies,10,10,all,0.675,0.4,0.925,0.1
21,F,45,8,English,10,Victoria,Iris,cookies,10,0,none,0.575,0.375,0.75,0.075
21,F,45,8,English,11,Steven,Emma,pies,10,1,some,0.3,0.6,0.7,0.05
22,F,45,8,English,1,Albert,Rebecca,cookies,10,8,all,0.725,0,0.5,0
22,F,45,8,English,2,Henry,Grace,cookies,10,9,all,0.825,0,0.65,0
22,F,45,8,English,3,Mary,Heather,cookies,10,1,all,1,0,0.5,0
22,F,45,8,English,4,Nathan,Emma,cookies,10,3,all,0.5,0.5,0.5,0.5
22,F,45,8,English,5,Wendy,Jane,pies,10,7,all,1,0,0.85,0
22,F,45,8,English,6,Diana,Victoria,cookies,10,2,all,0.5,0.5,0.5,0.5
22,F,45,8,English,7,Victor,Kathy,pies,10,10,all,1,0,1,0
22,F,45,8,English,8,Ivan,Cathy,M&M's,10,4,all,0.5,0.5,0.5,0.5
22,F,45,8,English,9,Winston,Frank,M&M's,10,5,all,0.575,0,0.5,0.35
22,F,45,8,English,10,Tracy,Fiona,cookies,10,4,some,0,0.775,0,0.5
22,F,45,8,English,11,Stephanie,Patrick,pies,10,2,all,0.225,0.5,0.5,0.5
23,F,35,6,English,1,Jane,Mary,pies,10,7,all,0.875,0.25,0.875,0.325
23,F,35,6,English,2,Fiona,Kevin,cookies,10,5,some,0.4,0.75,0.9,0.425
23,F,35,6,English,3,Victor,Stephanie,M&M's,10,6,all,0.725,0.225,0.8,0.425
23,F,35,6,English,4,Zack,Nathan,pies,10,2,all,0.45,0.7,0.8,0.575
23,F,35,6,English,5,Steven,Larry,M&M's,10,0,none,0.7,0.3,0.775,0.4
23,F,35,6,English,6,Henry,Heather,pies,10,4,all,0.625,0.35,0.625,0.4
23,F,35,6,English,7,Victoria,Olga,cookies,10,0,none,0.6,0.425,0.65,0.375
23,F,35,6,English,8,Winston,Emma,M&M's,10,5,some,0.425,0.65,0.65,0.425
23,F,35,6,English,9,Cathy,Ivan,pies,10,8,all,0.85,0.225,0.825,0.375
23,F,35,6,English,10,Jake,Frank,cookies,10,9,all,0.85,0.3,0.675,0.25
23,F,35,6,English,11,Wendy,Tom,M&M's,10,4,all,0.775,0.15,0.8,0.25
24,F,35,4,english,1,Larry,Heather,cookies,10,9,some,0.825,0.175,0.7,0.175
24,F,35,4,english,2,Nancy,Frank,pies,10,2,some,0.25,0.625,0.275,0.85
24,F,35,4,english,3,David,George,pies,10,6,some,0.6,0.375,0.625,0.375
24,F,35,4,english,4,Jake,Mary,cookies,10,8,all,1,0.025,1,0
24,F,35,4,english,5,Robert,Kathy,M&M's,10,5,some,0.1,0.65,0.6,1
24,F,35,4,english,6,Victor,Patrick,M&M's,10,10,all,0.575,0.4,1,0.3
24,F,35,4,english,7,Henry,Ivan,M&M's,10,6,all,1,0,1,0
24,F,35,4,english,8,Lena,Rebecca,pies,10,1,some,0.275,0.55,0.3,1
24,F,35,4,english,9,Tom,Yvonne,M&M's,10,0,none,0.7,0,1,0.35
24,F,35,4,english,10,Ann,Iris,cookies,10,0,none,0.625,0.05,0,0.575
24,F,35,4,english,11,Victoria,Emma,cookies,10,10,some,0.3,0.675,0.625,0.575
25,F,25,4,english,1,Barbara,Frank,pies,10,6,some,0.375,0.4,0.725,0.875
25,F,25,4,english,2,Diana,Bob,M&M's,10,8,all,0.3,0.65,0.7,0.35
25,F,25,4,english,3,Henry,Albert,cookies,10,10,some,0.775,0.4,0.175,0.4
25,F,25,4,english,4,Tracy,Robert,cookies,10,4,all,0.1,0.3,0.05,0.075
25,F,25,4,english,5,Nancy,Edward,M&M's,10,3,some,0.35,0.3,0.725,0.7
25,F,25,4,english,6,Victoria,Mary,pies,10,8,all,0.175,0.825,0.2,0.825
25,F,25,4,english,7,Jane,Yvonne,M&M's,10,5,some,0.325,0.675,0.2,0.9
25,F,25,4,english,8,Cathy,Matt,pies,10,5,all,0.4,0.35,0.35,0.625
25,F,25,4,english,9,Stephanie,Kathy,M&M's,10,10,some,0.2,0.2,0.725,0.2
25,F,25,4,english,10,Calvin,Jake,M&M's,10,7,some,0.325,0.05,0.3,0.7
25,F,25,4,english,11,Steven,Olga,pies,10,9,all,0.175,0.25,0.2,0.175
26,F,35,11,Tamil,1,Barbara,Ivan,cookies,10,3,some,0.8,0.225,0.65,0.25
26,F,35,11,Tamil,2,Wendy,Tracy,pies,10,3,some,0.725,0.325,0.7,0.25
26,F,35,11,Tamil,3,Ann,Robert,M&M's,10,1,all,0.925,0,0.225,0.05
26,F,35,11,Tamil,4,Grace,Mary,pies,10,9,some,0.325,0.35,0.7,0.5
26,F,35,11,Tamil,5,Oliver,Olga,pies,10,6,some,0.4,0.45,0.625,0.625
26,F,35,11,Tamil,6,Rebecca,Victor,cookies,10,6,some,0.7,0.375,0.55,0.4
26,F,35,11,Tamil,7,Stephanie,David,cookies,10,2,all,0.8,0.2,0.375,0.15
26,F,35,11,Tamil,8,Jane,Patrick,cookies,10,4,all,0.725,0.15,0.575,0.725
26,F,35,11,Tamil,9,Matt,Yvonne,M&M's,10,4,all,0.85,0.2,0.6,0.225
26,F,35,11,Tamil,10,Edward,Kevin,pies,10,1,all,0.975,0.025,0.425,0.025
26,F,35,11,Tamil,11,Henry,Iris,pies,10,10,some,0.4,0.6,0.6,0.6
27,M,45,8,English,1,Patty,Cathy,M&M's,10,4,some,0.725,0.275,0.85,0.175
27,M,45,8,English,2,Mary,George,pies,10,4,all,0.725,0,0.675,0
27,M,45,8,English,3,Kathy,Emma,pies,10,0,none,0.175,0.425,0.925,0.575
27,M,45,8,English,4,Barbara,Victor,M&M's,10,5,some,0.7,0.4,0.85,0.25
27,M,45,8,English,5,Henry,Calvin,pies,10,3,all,0.95,0.125,0.95,0
27,M,45,8,English,6,Tracy,Winston,pies,10,8,all,0.975,0,0.975,0.025
27,M,45,8,English,7,Zack,Steven,M&M's,10,6,all,0.925,0.025,0.95,0.025
27,M,45,8,English,8,Iris,Frank,M&M's,10,2,all,0.575,0.35,0.775,0.2
27,M,45,8,English,9,Patrick,Stephanie,pies,10,2,some,0.175,0.7,0.075,0.775
27,M,45,8,English,10,Victoria,Yvonne,cookies,10,10,all,1,0,0.95,0.025
27,M,45,8,English,11,Grace,Jane,cookies,10,6,some,0.65,0.95,0.65,0.7
28,M,25,6,english,1,Cathy,Victoria,cookies,10,7,all,0.8,0.025,0.625,0.025
28,M,25,6,english,2,Edward,Kathy,M&M's,10,2,all,0.775,0.1,0.65,0.5
28,M,25,6,english,3,Lena,Yvonne,cookies,10,2,all,0.85,0.15,0.625,0.025
28,M,25,6,english,4,Jane,Stephanie,pies,10,2,some,0.1,0.825,0.65,0.025
28,M,25,6,english,5,Victor,Jake,pies,10,0,none,0.875,0.125,0.825,0.025
28,M,25,6,english,6,Bob,Ann,cookies,10,5,all,0.85,0.075,0.7,0
28,M,25,6,english,7,Calvin,Rebecca,pies,10,9,some,0.375,0.75,0.725,0.025
28,M,25,6,english,8,George,Iris,pies,10,4,some,0.35,0.65,0.675,0.025
28,M,25,6,english,9,Frank,Kevin,pies,10,7,some,0.175,0.75,0.725,0
28,M,25,6,english,10,Nathan,Matt,cookies,10,9,some,0.25,0.675,0.6,0
28,M,25,6,english,11,Emma,Tom,M&M's,10,0,none,0.75,0.15,0.7,0
29,F,65,10,english,1,Larry,Nancy,pies,10,3,all,0.975,0.025,0.7,0.325
29,F,65,10,english,2,Iris,Kevin,pies,10,5,all,1,0,1,0
29,F,65,10,english,3,Yvonne,Patrick,cookies,10,5,some,0,0.725,0,0.8
29,F,65,10,english,4,Diana,Tom,pies,10,0,none,1,0,1,0
29,F,65,10,english,5,Matt,Heather,M&M's,10,1,some,0,0.8,0,0.85
29,F,65,10,english,6,Wendy,Kathy,pies,10,8,some,0,0.7,0.3,0.625
29,F,65,10,english,7,Tracy,Steven,pies,10,9,some,0,1,0,1
29,F,65,10,english,8,Albert,Ann,M&M's,10,3,all,1,0,1,0.4
29,F,65,10,english,9,Lena,Oliver,pies,10,10,all,1,0,1,0
29,F,65,10,english,10,Fiona,George,M&M's,10,7,all,1,0.05,1,0.25
29,F,65,10,english,11,Henry,Olga,cookies,10,4,all,1,0.25,1,0
30,M,25,6,English,1,Ivan,Wendy,M&M's,10,9,all,0.625,0.8,0.375,0.8
30,M,25,6,English,2,Matt,Jake,M&M's,10,8,all,0.275,0.475,0.65,0.65
30,M,25,6,English,3,Stephanie,Yvonne,M&M's,10,3,all,0.3,0.475,0.575,0.7
30,M,25,6,English,4,Zack,Emma,pies,10,8,all,0.575,0.425,0.5,0.425
30,M,25,6,English,5,Heather,Diana,cookies,10,0,none,0.55,0.55,0.65,0.625
30,M,25,6,English,6,Edward,Oliver,M&M's,10,2,some,0.5,0.3,0.5,0.5
30,M,25,6,English,7,Tracy,Iris,pies,10,0,none,0.65,0.5,0.6,0.5
30,M,25,6,English,8,Calvin,Barbara,cookies,10,8,all,0.575,0.375,0.4,0.575
30,M,25,6,English,9,Albert,Bob,pies,10,5,some,0.575,0.425,0.4,0.425
30,M,25,6,English,10,Steven,David,pies,10,1,all,0.65,0.475,0.575,0.6
30,M,25,6,English,11,Rebecca,Kevin,pies,10,10,all,0.625,0.55,0.725,0.625
31,M,35,6,english,1,Iris,Wendy,M&M's,10,6,some,0.025,0.5,0.025,0.025
31,M,35,6,english,2,Olga,Yvonne,cookies,10,5,all,0.025,0.675,0.025,0.025
31,M,35,6,english,3,Heather,Albert,pies,10,9,some,0.475,0.05,0.975,0.025
31,M,35,6,english,4,Ann,Robert,cookies,10,0,none,0.2,0.5,0.5,0.5
31,M,35,6,english,5,Jake,Patty,M&M's,10,7,all,0.175,0.65,0.8,0.175
31,M,35,6,english,6,Patrick,Winston,pies,10,3,some,0.05,0.825,0.4,0.05
31,M,35,6,english,7,Lena,Ivan,M&M's,10,4,all,0,0.9,0,0
31,M,35,6,english,8,Matt,Jane,cookies,10,6,all,0.025,0.5,0.775,0.025
31,M,35,6,english,9,David,Fiona,pies,10,6,some,0,0.5,0.8,0
31,M,35,6,english,10,Mary,Emma,M&M's,10,8,some,0.5,0.25,0.925,0
31,M,35,6,english,11,Larry,Stephanie,M&M's,10,1,all,0.825,0.025,0.025,0.025
32,F,25,4,English,1,Ivan,Ann,cookies,10,9,some,0.425,0.25,0.8,0.3
32,F,25,4,English,2,David,Grace,M&M's,10,4,some,0.45,0.525,0.475,0.625
32,F,25,4,English,3,Victor,Patrick,pies,10,4,some,0.75,0.375,1,0.3
32,F,25,4,English,4,Jake,Rebecca,pies,10,2,all,0.55,0.375,0.65,0.325
32,F,25,4,English,5,Patty,Larry,cookies,10,1,some,0.15,0.75,0.175,0.6
32,F,25,4,English,6,Calvin,Albert,pies,10,6,all,0.85,0.375,0.85,0.2
32,F,25,4,English,7,Barbara,Stephanie,M&M's,10,9,some,0.425,0.425,0.625,0.35
32,F,25,4,English,8,Jane,Zack,M&M's,10,3,some,0.375,0.475,0.4,0.775
32,F,25,4,English,9,Kathy,Oliver,M&M's,10,7,all,0.75,0.2,0.8,0.3
32,F,25,4,English,10,Heather,Frank,M&M's,10,8,some,0.55,0.4,0.625,0.4
32,F,25,4,English,11,Victoria,Olga,pies,10,8,all,0.9,0.175,0.95,0.1
33,M,35,6,English,1,Kevin,Nancy,pies,10,7,some,0.65,0.3,0.65,0.3
33,M,35,6,English,2,Victor,Cathy,cookies,10,3,some,0.35,0.5,0.275,0.5
33,M,35,6,English,3,Patrick,Tom,pies,10,5,some,0.575,0.4,0.325,0.5
33,M,35,6,English,4,Kathy,Frank,M&M's,10,8,some,0.8,0.325,0.625,0.35
33,M,35,6,English,5,Rebecca,Tracy,pies,10,4,all,0.55,0.325,0.6,0.35
33,M,35,6,English,6,Heather,Ivan,M&M's,10,3,all,0.45,0.4,0.275,0.65
33,M,35,6,English,7,Henry,Winston,pies,10,8,some,0.725,0.25,0.7,0.325
33,M,35,6,English,8,Emma,Stephanie,pies,10,10,all,0.85,0.225,0.8,0.2
33,M,35,6,English,9,George,Bob,M&M's,10,2,all,0.2,0.7,0.275,0.375
33,M,35,6,English,10,Albert,Nathan,cookies,10,2,some,0.15,0.8,0.3,0.5
33,M,35,6,English,11,Patty,Edward,cookies,10,1,all,0.1,0.75,0.625,0.275
34,F,35,4,english,1,Tom,Tracy,cookies,10,5,all,0.4,0.7,0.275,0.5
34,F,35,4,english,2,Henry,Olga,cookies,10,2,all,0.675,0.5,0.775,0.675
34,F,35,4,english,3,Patrick,Rebecca,pies,10,6,all,0.65,0.375,0.725,0.5
34,F,35,4,english,4,Nathan,Kevin,cookies,10,6,some,0.5,0.45,0.75,0.5
34,F,35,4,english,5,Ivan,Larry,M&M's,10,3,some,0.6,0.5,0.7,0.475
34,F,35,4,english,6,Emma,Robert,cookies,10,1,some,0.425,0.425,0.725,0.5
34,F,35,4,english,7,Cathy,Oliver,M&M's,10,10,all,0.775,0.25,0.875,0.425
34,F,35,4,english,8,Winston,Fiona,pies,10,1,all,0.275,0.425,0.675,0.5
34,F,35,4,english,9,Matt,Jake,pies,10,4,all,0.65,0.3,0.8,0.425
34,F,35,4,english,10,David,Diana,pies,10,3,some,0.35,0.475,0.725,0.5
34,F,35,4,english,11,Lena,Iris,M&M's,10,9,all,0.825,0.35,0.825,0.375
35,F,55,8,English,1,Tom,Olga,cookies,10,1,all,0.825,0.3,0.65,0.125
35,F,55,8,English,2,Nathan,Victoria,cookies,10,2,some,0.425,0.6,0.425,0.45
35,F,55,8,English,3,Calvin,Fiona,cookies,10,9,some,0.6,0.45,0.725,0.375
35,F,55,8,English,4,Robert,Heather,M&M's,10,9,all,0.65,0.375,0.75,0.425
35,F,55,8,English,5,Steven,Patrick,pies,10,1,some,0.55,0.35,0.375,0.45
35,F,55,8,English,6,Diana,Frank,M&M's,10,6,some,0.575,0.4,0.65,0.525
35,F,55,8,English,7,Henry,Yvonne,pies,10,4,all,0.775,0.4,0.725,0.275
35,F,55,8,English,8,Winston,Stephanie,pies,10,3,all,0.75,0.325,0.675,0.4
35,F,55,8,English,9,Victor,David,cookies,10,8,some,0.7,0.25,0.75,0.35
35,F,55,8,English,10,Oliver,Cathy,pies,10,10,all,0.725,0.2,0.925,0.2
35,F,55,8,English,11,Ivan,Zack,M&M's,10,0,none,0.575,0.3,0.825,0.325
36,F,45,4,ENGLISH,1,Iris,Fiona,pies,10,10,some,0.9,0.25,0.425,0.5
36,F,45,4,ENGLISH,2,Grace,Rebecca,pies,10,8,all,0.975,0.025,0.125,0.05
36,F,45,4,ENGLISH,3,Oliver,Olga,pies,10,4,some,0.5,0.5,0.5,0.5
36,F,45,4,ENGLISH,4,Frank,Tracy,M&M's,10,3,all,0.175,0.175,0.175,0.025
36,F,45,4,ENGLISH,5,Jane,Zack,cookies,10,9,some,0.45,0.5,0.525,0.55
36,F,45,4,ENGLISH,6,David,Diana,M&M's,10,4,some,0.45,0.5,0.5,0.5
36,F,45,4,ENGLISH,7,Nathan,Heather,cookies,10,6,some,0.45,0.5,0.45,0.5
36,F,45,4,ENGLISH,8,Kathy,Victor,cookies,10,1,all,0.9,0.025,0.8,0.625
36,F,45,4,ENGLISH,9,Edward,Yvonne,M&M's,10,0,none,0,0.5,0.5,0.975
36,F,45,4,ENGLISH,10,Mary,George,M&M's,10,5,some,0.5,0.5,0.5,0.5
36,F,45,4,ENGLISH,11,Henry,Larry,pies,10,9,all,0.9,0.075,0.05,0.05
37,M,35,6,English,1,Tracy,Lena,M&M's,10,4,all,0.575,0.325,0.55,0.425
37,M,35,6,English,2,Diana,Larry,M&M's,10,10,all,0.65,0.25,0.45,0.625
37,M,35,6,English,3,Bob,Nathan,pies,10,2,all,0.6,0.375,0.375,0.55
37,M,35,6,English,4,Olga,Henry,M&M's,10,3,all,0.575,0.5,0.625,0.5
37,M,35,6,English,5,Ivan,Steven,M&M's,10,8,all,0.5,0.4,0.4,0.55
37,M,35,6,English,6,Grace,Frank,pies,10,4,some,0.5,0.5,0.4,0.45
37,M,35,6,English,7,Iris,Jake,M&M's,10,9,all,0.575,0.5,0.5,0.4
37,M,35,6,English,8,Barbara,Ann,M&M's,10,5,some,0.45,0.575,0.5,0.575
37,M,35,6,English,9,Stephanie,Tom,cookies,10,1,some,0.5,0.5,0.625,0.425
37,M,35,6,English,10,Winston,David,cookies,10,7,some,0.6,0.575,0.5,0.5
37,M,35,6,English,11,Rebecca,Zack,pies,10,5,some,0.5,0.55,0.425,0.5
38,M,25,6,English,1,Emma,Bob,pies,10,4,all,1,0,0.775,0
38,M,25,6,English,2,Tom,Grace,pies,10,0,none,0.25,0.25,1,0
38,M,25,6,English,3,Edward,Winston,cookies,10,2,some,0,1,0,0.2
38,M,25,6,English,4,Kathy,Jane,M&M's,10,3,some,0,1,0,0.125
38,M,25,6,English,5,Tracy,Nancy,M&M's,10,8,some,0.175,0.325,0.8,0
38,M,25,6,English,6,Zack,Patty,M&M's,10,9,all,1,0,1,0
38,M,25,6,English,7,Yvonne,Patrick,cookies,10,3,all,1,0,1,0
38,M,25,6,English,8,Stephanie,David,pies,10,7,some,0,1,1,0
38,M,25,6,English,9,Wendy,Henry,M&M's,10,7,some,0,1,1,0
38,M,25,6,English,10,Larry,Robert,M&M's,10,5,some,0.325,0.775,1,1
38,M,25,6,English,11,Heather,Fiona,cookies,10,0,none,0.775,0,1,0
39,F,35,4,english,1,Larry,Yvonne,cookies,10,2,all,0.975,0,0.5,0
39,F,35,4,english,2,Oliver,Bob,cookies,10,5,all,0.975,0,0.5,0
39,F,35,4,english,3,Rebecca,Zack,pies,10,9,all,1,0,0.5,0
39,F,35,4,english,4,Barbara,Kevin,pies,10,7,some,1,0,0.5,0
39,F,35,4,english,5,Nathan,Henry,cookies,10,7,some,0,0.5,0.5,0.5
39,F,35,4,english,6,Lena,Tracy,pies,10,5,some,0.025,0.7,0,0.5
39,F,35,4,english,7,Robert,Steven,M&M's,10,1,all,1,0,0.775,0
39,F,35,4,english,8,Edward,Patrick,cookies,10,10,some,0.25,0.825,0.025,0.5
39,F,35,4,english,9,Victoria,Wendy,M&M's,10,4,all,1,0,0.5,0
39,F,35,4,english,10,Victor,Frank,M&M's,10,5,some,0,0.7,0.5,0.5
39,F,35,4,english,11,Nancy,Fiona,cookies,10,1,some,0.025,0.725,0.5,0.5
40,F,45,8,Thai,1,Matt,Jake,cookies,10,4,some,0.325,0.725,0.775,0.525
40,F,45,8,Thai,2,Robert,Iris,pies,10,8,some,0.45,0.675,0.75,0.425
40,F,45,8,Thai,3,Zack,Calvin,pies,10,4,some,0.45,0.6,0.725,0.45
40,F,45,8,Thai,4,Cathy,Oliver,cookies,10,0,none,0.725,0.275,0.3,0.625
40,F,45,8,Thai,5,Heather,Larry,pies,10,3,all,0.3,0.775,0.375,0.375
40,F,45,8,Thai,6,Jane,Mary,cookies,10,9,all,0.675,0.4,0.425,0.3
40,F,45,8,Thai,7,David,Olga,M&M's,10,7,some,0.35,0.5,0.325,0.375
40,F,45,8,Thai,8,Rebecca,Victor,cookies,10,2,some,0.6,0.4,0.5,0.425
40,F,45,8,Thai,9,Kathy,Ivan,M&M's,10,10,all,0.8,0.275,0.6,0.4
40,F,45,8,Thai,10,Emma,Edward,M&M's,10,2,all,0.75,0.3,0.45,0.25
40,F,45,8,Thai,11,Diana,Bob,pies,10,7,all,0.775,0.375,0.55,0.4
